company,date,location,market,channel,product_category,total_sale_amount
d3ecaa13-39c2-4525-ad5f-79d2dc755ef7,2021-04-22,York,large businesses,business-to-business,office supplies,922.2
d3ecaa13-39c2-4525-ad5f-79d2dc755ef7,2021-06-11,Preston,small business,business-to-business,labouring,1140.3
d3ecaa13-39c2-4525-ad5f-79d2dc755ef7,2021-03-20,Birmingham,large businesses,business-to-business,hardware,164.72
d3ecaa13-39c2-4525-ad5f-79d2dc755ef7,2021-05-03,Portsmouth,small business,business-to-business,masonry materials,326.79
d3ecaa13-39c2-4525-ad5f-79d2dc755ef7,2021-03-04,Sheffield,large businesses,business-to-business,plastic,3868.74
d3ecaa13-39c2-4525-ad5f-79d2dc755ef7,2021-06-06,Nottingham,medium sized business,business-to-business,masonry materials,2353.36
d3ecaa13-39c2-4525-ad5f-79d2dc755ef7,2021-06-21,Wincheste,medium sized business,business-to-business,IT services,1429.35
d3ecaa13-39c2-4525-ad5f-79d2dc755ef7,2021-03-07,Preston,large businesses,business-to-business,legal,4261.68
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-12,Coventry,large businesses,business-to-consumer,luggage bags,455.06
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-28,Glasgow,large businesses,business-to-consumer,pots and pans,801.36
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-14,Westminster,large businesses,business-to-consumer,cricket,1755.84
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-01,Liverpool,large businesses,business-to-consumer,laptops,3776.24
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-02,Cambridge,small business,business-to-consumer,ebooks,774.16
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-08,Cardiff,small business,business-to-consumer,basketball,1531.6
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-22,Wolverhampton,small business,business-to-consumer,torch,458.13
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-10,Stirling,small business,business-to-consumer,football,4469.4
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-24,Edinburgh,large businesses,business-to-consumer,holdall bags,87.3
1f0662dd-92d2-452c-9ac2-b506161db987,2021-07-03,Preston,small business,business-to-consumer,squash,979.2
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-07,Newcastle upon Tyne,large businesses,business-to-consumer,mens fashion,2998.74
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-12,Westminster,large businesses,business-to-consumer,bbq,3541.4
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-07,Brighton and Hove,medium sized business,business-to-consumer,dolls,3121.7
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-03,Stirling,medium sized business,business-to-consumer,badminton,1825.6
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-23,Ely,large businesses,business-to-consumer,televisions,2059.3
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-18,Newry,large businesses,business-to-consumer,badminton,1081.92
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-18,Wells,small business,business-to-consumer,holdall bags,1717.85
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-25,Cardiff,large businesses,business-to-consumer,ebooks,385.44
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-25,Swansea,small business,business-to-consumer,ebooks,4736.8
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-31,Manchester,small business,business-to-consumer,bbq,2391
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-01,Coventry,small business,business-to-consumer,basketball,996.38
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-19,Derby,small business,business-to-consumer,video games,932.92
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-05,St Davids,large businesses,business-to-consumer,pots and pans,1002.18
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-23,Newcastle upon Tyne,medium sized business,business-to-consumer,holdall bags,729.03
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-23,Bradford,medium sized business,business-to-consumer,mens fashion,659.64
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-22,Derby,medium sized business,business-to-consumer,remote controlled cars,1427.68
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-10,Truro,large businesses,business-to-consumer,football,2108.54
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-15,St Albans,medium sized business,business-to-consumer,ebooks,115.59
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-02,Chelmsford,medium sized business,business-to-consumer,camping tent,616.05
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-11,Lichfield,large businesses,business-to-consumer,mats and rugs,116.74
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-08,Norwich,medium sized business,business-to-consumer,laptops,1304.9
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-06,Lincoln,medium sized business,business-to-consumer,basketball,65.85
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-30,Edinburgh,small business,business-to-consumer,computers,1217.94
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-30,Birmingham,large businesses,business-to-consumer,camping tent,642.2
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-01,Cambridge,small business,business-to-consumer,mens fashion,2487.9
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-02,Carlisle,medium sized business,business-to-consumer,badminton,791.92
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-13,Ely,small business,business-to-consumer,sofas,4356.9
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-16,Londonderry,medium sized business,business-to-consumer,story books,307.92
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-12,Armag,small business,business-to-consumer,basketball,1947.3
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-11,Lisburn,medium sized business,business-to-consumer,televisions,1947.78
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-17,Bath,medium sized business,business-to-consumer,paperback books,474.39
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-19,Chester,large businesses,business-to-consumer,hiking boots,2846.8
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-06,Sunderland,medium sized business,business-to-consumer,basketball,2407.93
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-16,Southampton,large businesses,business-to-consumer,bbq,3842.8
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-09,Newcastle upon Tyne,medium sized business,business-to-consumer,video games,264.1
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-26,Salford,small business,business-to-consumer,story books,911.6
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-07,Cardiff,medium sized business,business-to-consumer,bbq,2849.14
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-17,Belfast,medium sized business,business-to-consumer,paperback books,689.43
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-15,Worcester,small business,business-to-consumer,squash,118.4
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-20,Portsmouth,large businesses,business-to-consumer,cleaning supplies,94.26
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-11,Chelmsford,medium sized business,business-to-consumer,luggage bags,3343.06
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-25,Wincheste,large businesses,business-to-consumer,mens fashion,413.44
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-07,Salford,medium sized business,business-to-consumer,torch,1066.08
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-17,Wolverhampton,large businesses,business-to-consumer,pots and pans,430.55
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-20,Manchester,large businesses,business-to-consumer,mats and rugs,1206.1
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-04,Bath,large businesses,business-to-consumer,bbq,755.38
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-02,Newport,medium sized business,business-to-consumer,action figures,2884.9
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-24,Newcastle upon Tyne,small business,business-to-consumer,story books,995.44
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-08,Lancaster,medium sized business,business-to-consumer,mens fashion,674.92
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-12,Sheffield,small business,business-to-consumer,camping tent,2069.3
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-15,Coventry,large businesses,business-to-consumer,torch,232.04
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-27,Swansea,large businesses,business-to-consumer,football,618.44
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-14,Lancaster,medium sized business,business-to-consumer,basketball,816.93
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-04,St Asaph (Llanelwy),large businesses,business-to-consumer,glassware,880.65
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-14,Sunderland,large businesses,business-to-consumer,cutlery,854.22
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-19,St Asaph (Llanelwy),small business,business-to-consumer,sofas,248.94
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-10,Bath,large businesses,business-to-consumer,video games,1273.44
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-21,Coventry,medium sized business,business-to-consumer,laptops,333.48
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-21,Truro,large businesses,business-to-consumer,womens fashion,1213.8
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-19,Carlisle,small business,business-to-consumer,tables,1391.76
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-18,Canterbury,large businesses,business-to-consumer,rugby,3271.03
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-07,Belfast,small business,business-to-consumer,camping tent,789.24
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-27,Salisbury,medium sized business,business-to-consumer,video games,932.6
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-19,Stoke-on-Trent,medium sized business,business-to-consumer,hardback books,2251.97
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-08,Manchester,large businesses,business-to-consumer,desks,1676.52
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-16,Wells,medium sized business,business-to-consumer,house plants,365.73
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-15,Brighton and Hove,small business,business-to-consumer,camping stove,359.28
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-13,Kingston upon Hull,large businesses,business-to-consumer,cleaning supplies,2409.21
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-06,Chelmsford,large businesses,business-to-consumer,basketball,923.22
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-27,Chester,large businesses,business-to-consumer,squash,494.36
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-11,Nottingham,small business,business-to-consumer,inflatable pool,232.11
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-25,Derby,small business,business-to-consumer,bbq,1926.3
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-07,Plymouth,large businesses,business-to-consumer,football,548.28
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-25,Stoke-on-Trent,medium sized business,business-to-consumer,hardback books,150.74
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-03,Wells,small business,business-to-consumer,hardback books,735.36
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-01,Salford,large businesses,business-to-consumer,football,1578.35
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-20,Oxford,large businesses,business-to-consumer,luggage bags,1131.12
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-21,Durham,small business,business-to-consumer,camping tent,255.78
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-14,Norwich,small business,business-to-consumer,squash,4230.7
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-17,London,large businesses,business-to-consumer,camping tent,111.03
1f0662dd-92d2-452c-9ac2-b506161db987,2021-07-02,Carlisle,small business,business-to-consumer,football,1013.64
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-26,St Asaph (Llanelwy),medium sized business,business-to-consumer,squash,780.7
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-15,Bath,small business,business-to-consumer,luggage bags,2444.58
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-31,Perth,medium sized business,business-to-consumer,remote controlled cars,232.96
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-12,Leicester,medium sized business,business-to-consumer,sofas,3832.1
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-13,Exeter,medium sized business,business-to-consumer,action figures,110.3
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-04,Lichfield,medium sized business,business-to-consumer,computers,2150
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-03,York,small business,business-to-consumer,luggage bags,2024.7
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-28,Salford,large businesses,business-to-consumer,badminton,1311.03
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-13,Exeter,large businesses,business-to-consumer,desks,381.6
1f0662dd-92d2-452c-9ac2-b506161db987,2021-07-05,Brighton and Hove,small business,business-to-consumer,pots and pans,2244.56
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-07,Sunderland,large businesses,business-to-consumer,womens fashion,2303.63
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-26,Oxford,medium sized business,business-to-business,masonry materials,533.65
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-13,Bango,large businesses,business-to-business,office supplies,1245.08
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-15,Bradford,small business,business-to-business,legal,2434.5
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-19,Chelmsford,medium sized business,business-to-business,labouring,372.1
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-19,Westminster,small business,business-to-business,software,1469.88
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-07,Armag,small business,business-to-business,legal,178.91
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-23,York,small business,business-to-business,accounting,1061.76
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-24,Preston,small business,business-to-business,labouring,1076.79
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-23,Liverpool,medium sized business,business-to-business,software,2668.19
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-06,Cambridge,large businesses,business-to-business,hardware,93.3
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-22,Aberdee,small business,business-to-business,metals,972.4
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-02,Swansea,large businesses,business-to-business,software,27.72
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-26,Bristol,large businesses,business-to-business,software,3209.29
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-10,Nottingham,large businesses,business-to-business,masonry materials,568.72
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-18,Wells,medium sized business,business-to-business,labouring,3204.2
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-01,Wincheste,medium sized business,business-to-business,software,101.34
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-30,Derby,small business,business-to-business,technology implementation,3892.32
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-05,York,medium sized business,business-to-business,electronics,4585.8
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-31,Cambridge,large businesses,business-to-business,office supplies,1258.11
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-08,Bango,medium sized business,business-to-business,hardware,406.88
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-17,Cardiff,small business,business-to-business,software,3108.96
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-27,Newcastle upon Tyne,large businesses,business-to-business,electronics,989.62
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-21,Bristol,small business,business-to-business,accounting,299.29
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-06,Kingston upon Hull,medium sized business,business-to-business,plastic,183.72
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-28,Perth,small business,business-to-business,technology implementation,2150.1
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-01,Lichfield,medium sized business,business-to-business,electronics,468.47
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-22,Birmingham,small business,business-to-business,technology implementation,3342.78
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-05,Aberdee,large businesses,business-to-business,masonry materials,976.32
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-16,Newry,medium sized business,business-to-business,masonry materials,2546.88
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-24,Cambridge,medium sized business,business-to-business,accounting,384.56
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-20,Belfast,small business,business-to-business,hardware,3060.12
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-30,Bradford,small business,business-to-business,plastic,3259.68
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-05,St Davids,medium sized business,business-to-business,technology implementation,1084.3
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-06,Newcastle upon Tyne,small business,business-to-business,electronics,189.56
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-25,Wolverhampton,small business,business-to-business,plastic,1513.04
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-10,Lancaster,small business,business-to-business,IT services,12.04
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-03,Swansea,large businesses,business-to-business,legal,467.2
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-30,Lisburn,large businesses,business-to-business,office supplies,2642.22
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-23,Peterborough,medium sized business,business-to-business,technology implementation,1700.9
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-18,Southampton,medium sized business,business-to-business,software,2814.72
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-22,St Albans,medium sized business,business-to-business,masonry materials,77.58
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-11,Edinburgh,small business,business-to-business,technology implementation,1750.63
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-04,Wolverhampton,medium sized business,business-to-business,masonry materials,1624.49
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-19,Salisbury,medium sized business,business-to-business,hardware,3022.46
1f0662dd-92d2-452c-9ac2-b506161db987,2021-03-23,Ripon,medium sized business,business-to-business,hardware,1586.05
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-24,St Albans,small business,business-to-business,electronics,1641.96
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-15,Belfast,small business,business-to-business,electronics,1023.84
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-15,Canterbury,medium sized business,business-to-business,masonry materials,679.84
1f0662dd-92d2-452c-9ac2-b506161db987,2021-04-04,Chelmsford,medium sized business,business-to-business,technology implementation,891.36
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-29,St Davids,small business,business-to-business,software,2770.48
1f0662dd-92d2-452c-9ac2-b506161db987,2021-02-16,Lincoln,small business,business-to-business,metals,3918
1f0662dd-92d2-452c-9ac2-b506161db987,2021-05-10,Salisbury,large businesses,business-to-business,masonry materials,116.52
1f0662dd-92d2-452c-9ac2-b506161db987,2021-06-07,Newport,medium sized business,business-to-business,plastic,187.4
